what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119469645
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.delete",1608119471043
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1608119474349
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119487505
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119487697
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119487890
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119488032
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119505357
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119505487
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119505668
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119505843
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119506013
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119518582
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119518745
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119519362
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119520525
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119520689
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119520872
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119521082
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119521274
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordNext",1608119522148
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordNext",1608119522287
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordNext",1608119522451
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordNext",1608119522632
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.delete",1608119524018
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119527865
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1608119532086
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1608119532225
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1608119532383
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1608119532555
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1608119542441
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1608119543299
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.save",1608119546274
executed,command,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1608119560416
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.save",1608119561786
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119567040
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.navigate.nextTab",1608119567094
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119571978
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.navigate.nextTab",1608119572071
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.delete",1608119576836
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.delete",1608119578133
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.save",1608119581012
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1608119592446
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1608119592602
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.cut",1608119596960
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1608119599213
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.undo",1608119605046
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.saveAll",1608119623391
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.window.maximizePart",1608119624279
activated,view,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.ui.views.ProblemView",1608119626122
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119627557
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.window.maximizePart",1608119628413
started,bundle,org.eclipse.wst.jsdt.js.bower,1.0.200.v201610220243,"org.eclipse.wst.jsdt.js.bower",1608119633903
started,bundle,org.eclipse.jdt.junit.core,3.10.100.v20180829-0645,"org.eclipse.jdt.junit.core",1608119633959
started,bundle,org.eclipse.wst.jsdt.js.node,1.1.100.v201705091354,"org.eclipse.wst.jsdt.js.node",1608119633990
started,bundle,org.eclipse.wst.jsdt.js.npm,1.0.300.v201711211802,"org.eclipse.wst.jsdt.js.npm",1608119633996
executed,command,org.eclipse.jdt.junit,3.11.100.v20180829-0645,"org.eclipse.jdt.junit.junitShortcut.run",1608119635548
started,bundle,com.ibm.etools.aries.core,2.2.701.v20190912_1541,"com.ibm.etools.aries.core",1608119635969
started,bundle,org.eclipse.wst.dtd.core,1.2.0.v201802171654,"org.eclipse.wst.dtd.core",1608119635985
started,bundle,org.eclipse.jst.jsf.common,1.5.103.v201803271721,"org.eclipse.jst.jsf.common",1608119636012
started,bundle,org.eclipse.jst.jsf.core,1.8.2.v201808012022,"org.eclipse.jst.jsf.core",1608119636022
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.3.112.v201803271721,"org.eclipse.jst.jsf.facelet.ui",1608119636023
started,bundle,com.ibm.jee.deploy.jdbc,1.1.1300.v20190912_1541,"com.ibm.jee.deploy.jdbc",1608119636029
started,bundle,com.ibm.etools.webtools.json.core,1.0.200.v20190912_1541,"com.ibm.etools.webtools.json.core",1608119636037
started,bundle,org.eclipse.wst.wsi.ui,1.0.601.v201805181041,"org.eclipse.wst.wsi.ui",1608119636039
started,bundle,org.eclipse.json,1.1.0.v201802171654,"org.eclipse.json",1608119636051
started,bundle,com.ibm.etools.environment.core,6.1.200.v20190912_1541,"com.ibm.etools.environment.core",1608119636052
started,bundle,org.eclipse.jst.ws.consumption.ui,1.1.900.v201805181041,"org.eclipse.jst.ws.consumption.ui",1608119636058
started,bundle,org.eclipse.wst.command.env,1.0.500.v201802222200,"org.eclipse.wst.command.env",1608119636069
started,bundle,org.eclipse.jst.ws,1.0.800.v201802222200,"org.eclipse.jst.ws",1608119636088
started,bundle,org.eclipse.jst.jsp.core,1.3.0.v201805022013,"org.eclipse.jst.jsp.core",1608119636093
started,bundle,com.ibm.ast.ws.ui,7.0.0.v20190912_1541,"com.ibm.ast.ws.ui",1608119636106
started,bundle,org.eclipse.wst.ws,1.1.400.v201805181041,"org.eclipse.wst.ws",1608119636115
started,bundle,org.eclipse.m2e.wtp.jpa,1.4.0.20180606-2005,"org.eclipse.m2e.wtp.jpa",1608119636179
started,bundle,com.ibm.etools.maven.javaee.core,1.1.605.v20190912_1541,"com.ibm.etools.maven.javaee.core",1608119636211
started,bundle,org.jboss.tools.maven.hibernate,1.8.3.v20161214-0939,"org.jboss.tools.maven.hibernate",1608119636222
started,bundle,org.eclipse.m2e.wtp.jaxrs,1.4.0.20180606-2005,"org.eclipse.m2e.wtp.jaxrs",1608119636241
started,bundle,com.ibm.ws.st.jee.core,1.0.605.v2019-09-12_1422,"com.ibm.ws.st.jee.core",1608119636309
started,bundle,com.ibm.etools.maven.javaee.ui,1.1.405.v20190912_1541,"com.ibm.etools.maven.javaee.ui",1608119636317
started,bundle,com.ibm.etools.restapi.documentation.swagger.ui,1.1.600.v20190912_1541,"com.ibm.etools.restapi.documentation.swagger.ui",1608119636338
started,bundle,com.ibm.xwt.wsdl.validation.core,2.100.0.v20190912_1541,"com.ibm.xwt.wsdl.validation.core",1608119636370
started,bundle,com.ibm.xwt.dde,1.1.401.v2019-09-12_1422,"com.ibm.xwt.dde",1608119636512
started,bundle,com.ibm.etools.aries.websphere.core,2.1.0.v20190912_1541,"com.ibm.etools.aries.websphere.core",1608119636523
started,bundle,com.ibm.jee.validation.core,1.0.300.v20190912_1541,"com.ibm.jee.validation.core",1608119636530
started,bundle,com.ibm.ast.ws.jaxws.emitter.jws22.v85,2.0.101.v20190912_1541,"com.ibm.ast.ws.jaxws.emitter.jws22.v85",1608119636637
started,bundle,com.ibm.ast.ws.jaxws.emitter.tools,2.0.101.v20190912_1541,"com.ibm.ast.ws.jaxws.emitter.tools",1608119636649
started,bundle,com.ibm.jee.search.core,1.0.3.v20190912_1541,"com.ibm.jee.search.core",1608119636650
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.window.maximizePart",1608119637880
started,bundle,com.ibm.ws.ast.st.common.ui,6.2.0.v20190912_1541,"com.ibm.ws.ast.st.common.ui",1608119642500
started,bundle,org.eclipse.m2e.launching,1.9.1.20180912-1601,"org.eclipse.m2e.launching",1608119642574
opened,view,org.eclipse.jdt.junit,3.11.100.v20180829-0645,"org.eclipse.jdt.junit.ResultView",1608119642930
activated,view,org.eclipse.ui.console,3.8.100.v20180821-1744,"org.eclipse.ui.console.ConsoleView",1608119652052
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119661268
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119662577
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119666521
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.ui.navigate.openResource",1608119666610
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119680056
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119682664
opened,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119682875
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119682916
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.ui.navigate.openResource",1608119682970
executed,command,org.eclipse.jdt.junit,3.11.100.v20180829-0645,"org.eclipse.jdt.junit.junitShortcut.run",1608119695905
activated,view,org.eclipse.ui.console,3.8.100.v20180821-1744,"org.eclipse.ui.console.ConsoleView",1608119705395
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.window.maximizePart",1608119706715
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.window.maximizePart",1608119729916
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119732709
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119733957
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.findReplace",1608119734010
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119737635
activated,view,org.eclipse.ui.console,3.8.100.v20180821-1744,"org.eclipse.ui.console.ConsoleView",1608119740947
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.copy",1608119743484
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119751334
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119755621
opened,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119755812
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119755952
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.ui.navigate.openResource",1608119755966
activated,view,org.eclipse.ui.console,3.8.100.v20180821-1744,"org.eclipse.ui.console.ConsoleView",1608119764185
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119785335
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119785934
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119787086
started,bundle,org.eclipse.wst.jsdt.debug.core,3.2.200.v201610211901,"org.eclipse.wst.jsdt.debug.core",1608119787176
closed,view,org.eclipse.debug.ui,3.13.100.v20180827-0649,"org.eclipse.debug.ui.DebugView",1608119787395
closed,view,org.eclipse.ui.navigator.resources,3.6.200.v20180828-0837,"org.eclipse.ui.navigator.ProjectExplorer",1608119787431
closed,view,org.eclipse.jdt.junit,3.11.100.v20180829-0645,"org.eclipse.jdt.junit.ResultView",1608119787467
closed,view,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.ui.views.ProblemView",1608119787487
closed,view,org.eclipse.ui.console,3.8.100.v20180821-1744,"org.eclipse.ui.console.ConsoleView",1608119787505
closed,view,org.eclipse.debug.ui,3.13.100.v20180827-0649,"org.eclipse.debug.ui.VariableView",1608119787577
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119787606
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119787655
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119787699
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119787767
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119787791
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.ClassFileEditor",1608119787843
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119787861
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1608119787896
closed,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1608119788103
stopped,bundle,AgilizePDC,5.0.0,"AgilizePDC",1608119788603
stopped,bundle,br.com.bradesco.pdc.workbench.admin,3.4.1,"br.com.bradesco.pdc.workbench.admin",1608119788606
stopped,bundle,br.com.bradesco.pdc.workbench.exporter,3.4.1,"br.com.bradesco.pdc.workbench.exporter",1608119788610
stopped,bundle,br.com.bradesco.pdc.workbench.deploy,3.4.1,"br.com.bradesco.pdc.workbench.deploy",1608119788612
stopped,bundle,br.com.bradesco.pdc.workbench.processeditor,3.4.1,"br.com.bradesco.pdc.workbench.processeditor",1608119788614
stopped,bundle,br.com.bradesco.pdc.workbench.tester,3.4.1,"br.com.bradesco.pdc.workbench.tester",1608119788617
stopped,bundle,org.eclipse.m2e.logback.configuration,1.9.1.20180912-1601,"org.eclipse.m2e.logback.configuration",1608119788617
stopped,bundle,org.eclipse.buildship.ui,2.2.1.v20180125-1441,"org.eclipse.buildship.ui",1608119788617
stopped,bundle,org.eclipse.buildship.core,2.2.1.v20180125-1441,"org.eclipse.buildship.core",1608119788670
stopped,bundle,org.eclipse.recommenders.apidocs.rcp,2.5.4.v20180909-1132,"org.eclipse.recommenders.apidocs.rcp",1608119788670
stopped,bundle,org.eclipse.egit.mylyn.ui,5.1.0.201809111528-r,"org.eclipse.egit.mylyn.ui",1608119788675
stopped,bundle,org.eclipse.tm.terminal.connector.local,4.5.0.201808290101,"org.eclipse.tm.terminal.connector.local",1608119788675
stopped,bundle,org.eclipse.tm.terminal.connector.process,4.5.0.201808290101,"org.eclipse.tm.terminal.connector.process",1608119788679
stopped,bundle,org.eclipse.tm.terminal.connector.ssh,4.5.0.201808290101,"org.eclipse.tm.terminal.connector.ssh",1608119788683
stopped,bundle,org.eclipse.tm.terminal.connector.telnet,4.5.0.201808290101,"org.eclipse.tm.terminal.connector.telnet",1608119788687
stopped,bundle,org.eclipse.tm.terminal.view.ui,4.5.0.201808290101,"org.eclipse.tm.terminal.view.ui",1608119788687
stopped,bundle,org.eclipse.egit.ui,5.1.0.201809111528-r,"org.eclipse.egit.ui",1608119788687
stopped,bundle,org.eclipse.oomph.setup.editor,1.10.0.v20180821-1848,"org.eclipse.oomph.setup.editor",1608119788691
stopped,bundle,org.eclipse.oomph.resources.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.resources.edit",1608119788696
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.10.0.v20180904-1112,"org.eclipse.oomph.workingsets.editor",1608119788696
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.workingsets.edit",1608119788700
stopped,bundle,org.eclipse.oomph.predicates.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.predicates.edit",1608119788700
stopped,bundle,org.eclipse.oomph.resources,1.10.0.v20180828-0657,"org.eclipse.oomph.resources",1608119788703
stopped,bundle,org.eclipse.oomph.workingsets,1.10.0.v20180706-1242,"org.eclipse.oomph.workingsets",1608119788703
stopped,bundle,org.eclipse.oomph.predicates,1.10.0.v20180706-1242,"org.eclipse.oomph.predicates",1608119788703
stopped,bundle,org.eclipse.egit.core,5.1.0.201809111528-r,"org.eclipse.egit.core",1608119788703
stopped,bundle,org.eclipse.jgit.archive,5.1.0.201809111528-r,"org.eclipse.jgit.archive",1608119788707
stopped,bundle,org.sf.feeling.decompiler.source.attach,3.1.1.201811062102,"org.sf.feeling.decompiler.source.attach",1608119788707
stopped,bundle,org.eclipse.jgit,5.1.0.201809111528-r,"org.eclipse.jgit",1608119788707
stopped,bundle,org.eclipse.m2e.binaryproject.ui,1.9.1.20180912-1601,"org.eclipse.m2e.binaryproject.ui",1608119788710
stopped,bundle,org.eclipse.m2e.sourcelookup.ui,1.9.1.20180912-1601,"org.eclipse.m2e.sourcelookup.ui",1608119788710
stopped,bundle,org.eclipse.m2e.binaryproject,1.9.1.20180912-1601,"org.eclipse.m2e.binaryproject",1608119788713
stopped,bundle,com.ibm.etools.aries.maven.ui,1.0.0.v20190912_1541,"com.ibm.etools.aries.maven.ui",1608119788716
stopped,bundle,com.ibm.etools.aries.maven.core,1.0.210.v20190912_1541,"com.ibm.etools.aries.maven.core",1608119788719
stopped,bundle,com.ibm.etools.maven.javaee.ui,1.1.405.v20190912_1541,"com.ibm.etools.maven.javaee.ui",1608119788719
stopped,bundle,com.ibm.etools.maven.javaee.core,1.1.605.v20190912_1541,"com.ibm.etools.maven.javaee.core",1608119788719
stopped,bundle,com.ibm.etools.maven.liberty.integration,1.2.1.v2019-09-12_1422,"com.ibm.etools.maven.liberty.integration",1608119788719
stopped,bundle,com.ibm.ws.st.liberty.gradle,1.0.1.v2019-09-12_1422,"com.ibm.ws.st.liberty.gradle",1608119788719
stopped,bundle,com.ibm.ws.st.liberty.buildplugin.integration,1.0.2.v2019-09-12_1422,"com.ibm.ws.st.liberty.buildplugin.integration",1608119788719
stopped,bundle,com.umlet.plugin,14.3.0,"com.umlet.plugin",1608119788719
stopped,bundle,org.eclipse.m2e.editor,1.9.1.20180912-1601,"org.eclipse.m2e.editor",1608119788719
stopped,bundle,org.eclipse.m2e.editor.xml,1.9.1.20180912-1601,"org.eclipse.m2e.editor.xml",1608119788719
stopped,bundle,org.eclipse.m2e.discovery,1.9.1.20180912-1601,"org.eclipse.m2e.discovery",1608119788723
stopped,bundle,org.eclipse.m2e.importer,1.9.1.20180912-1601,"org.eclipse.m2e.importer",1608119788725
stopped,bundle,org.eclipse.m2e.wtp.jaxrs,1.4.0.20180606-2005,"org.eclipse.m2e.wtp.jaxrs",1608119788725
stopped,bundle,org.eclipse.m2e.wtp.jpa,1.4.0.20180606-2005,"org.eclipse.m2e.wtp.jpa",1608119788725
stopped,bundle,org.eclipse.m2e.wtp.jsf,1.4.0.20180606-2005,"org.eclipse.m2e.wtp.jsf",1608119788728
stopped,bundle,org.jboss.tools.maven.conversion.ui,1.8.3.v20161214-0939,"org.jboss.tools.maven.conversion.ui",1608119788731
stopped,bundle,org.jboss.tools.maven.hibernate,1.8.3.v20161214-0939,"org.jboss.tools.maven.hibernate",1608119788731
stopped,bundle,org.jboss.tools.maven.ui,1.8.3.v20161214-0939,"org.jboss.tools.maven.ui",1608119788734
stopped,bundle,org.jboss.tools.maven.core,1.8.4.v20170420-1310,"org.jboss.tools.maven.core",1608119788745
stopped,bundle,org.eclipse.m2e.wtp,1.4.0.20180606-2005,"org.eclipse.m2e.wtp",1608119788745
stopped,bundle,org.eclipse.m2e.jdt,1.9.1.20180912-1601,"org.eclipse.m2e.jdt",1608119788745
stopped,bundle,org.eclipse.m2e.sourcelookup,1.9.1.20180912-1601,"org.eclipse.m2e.sourcelookup",1608119788748
stopped,bundle,org.eclipse.m2e.launching,1.9.1.20180912-1601,"org.eclipse.m2e.launching",1608119788748
stopped,bundle,org.eclipse.m2e.profiles.ui,1.9.1.20180912-1601,"org.eclipse.m2e.profiles.ui",1608119788751
stopped,bundle,org.eclipse.m2e.refactoring,1.9.1.20180912-1601,"org.eclipse.m2e.refactoring",1608119788752
stopped,bundle,org.eclipse.m2e.profiles.core,1.9.1.20180912-1601,"org.eclipse.m2e.profiles.core",1608119788755
stopped,bundle,org.sonarlint.eclipse.m2e,4.3.0.12432,"org.sonarlint.eclipse.m2e",1608119788755
stopped,bundle,org.eclipse.m2e.wtp.overlay.ui,1.4.0.20180606-2005,"org.eclipse.m2e.wtp.overlay.ui",1608119788759
stopped,bundle,org.eclipse.m2e.wtp.overlay,1.4.0.20180606-2005,"org.eclipse.m2e.wtp.overlay",1608119788761
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.5.4.v20180909-1132,"org.eclipse.recommenders.chain.rcp",1608119788761
stopped,bundle,org.eclipse.recommenders.rcp,2.5.4.v20180909-1132,"org.eclipse.recommenders.rcp",1608119788761
stopped,bundle,org.hibernate.eclipse.jdt.ui,5.1.4.v20170306-1242,"org.hibernate.eclipse.jdt.ui",1608119788761
stopped,bundle,org.hibernate.eclipse.mapper,5.1.4.v20170306-1242,"org.hibernate.eclipse.mapper",1608119788761
stopped,bundle,org.jboss.tools.hibernate.jpt.ui,5.1.4.v20170306-1242,"org.jboss.tools.hibernate.jpt.ui",1608119788764
stopped,bundle,org.jboss.tools.hibernate.jpt.core,5.1.4.v20170306-1242,"org.jboss.tools.hibernate.jpt.core",1608119788767
stopped,bundle,org.jboss.tools.hibernate.ui,5.1.4.v20170306-1242,"org.jboss.tools.hibernate.ui",1608119788776
stopped,bundle,org.hibernate.eclipse.console,5.1.4.v20170315-1215,"org.hibernate.eclipse.console",1608119788776
stopped,bundle,org.hibernate.eclipse,5.1.4.v20170306-1242,"org.hibernate.eclipse",1608119788776
stopped,bundle,com.ibm.ut.ic.server,1.1.10.v20130412_1700,"com.ibm.ut.ic.server",1608119788776
stopped,bundle,org.eclipse.m2e.core.ui,1.9.1.20180912-1601,"org.eclipse.m2e.core.ui",1608119788776
