what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.close",1606870950924
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870951987
closed,editor,org.eclipse.m2e.editor,1.9.1.20180912-1601,"org.eclipse.m2e.editor.MavenPomEditor",1606870952057
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.close",1606870952121
activated,view,com.ibm.etools.project.explorer,7.5.201.v20190912_1541,"com.ibm.etools.ui.navigator.SDExplorer",1606870953527
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870953607
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.close",1606870953740
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870954787
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870958019
opened,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870958202
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870958502
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.ui.navigate.openResource",1606870958518
executed,command,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.edit.text.java.rename.element",1606870968389
started,bundle,com.ibm.jee.search.core,1.0.3.v20190912_1541,"com.ibm.jee.search.core",1606870971718
started,bundle,org.eclipse.jst.jsp.ui,1.2.100.v201807252207,"org.eclipse.jst.jsp.ui",1606870971766
started,bundle,org.eclipse.ant.ui,3.7.200.v20180822-0553,"org.eclipse.ant.ui",1606870971788
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.500.v201604292217,"org.eclipse.wst.jsdt.debug.rhino.ui",1606870971794
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870971976
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870973184
started,bundle,org.eclipse.jst.jsp.core,1.3.0.v201805022013,"org.eclipse.jst.jsp.core",1606870973269
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606870976980
activated,view,com.ibm.etools.project.explorer,7.5.201.v20190912_1541,"com.ibm.etools.ui.navigator.SDExplorer",1606870986001
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870992056
executed,command,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.edit.text.java.rename.element",1606870996202
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870998998
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606871000193
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606871005059
activated,view,com.ibm.etools.project.explorer,7.5.201.v20190912_1541,"com.ibm.etools.ui.navigator.SDExplorer",1606871015000
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606871016612
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.textStart",1606871017482
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.text.contentAssist.proposals",1606871024945
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.text.contentAssist.proposals",1606871029578
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.text.contentAssist.proposals",1606871029692
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.undo",1606871031340
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.undo",1606871031527
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.undo",1606871032085
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.undo",1606871032776
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.undo",1606871033241
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.save",1606871039000
activated,view,com.ibm.etools.project.explorer,7.5.201.v20190912_1541,"com.ibm.etools.ui.navigator.SDExplorer",1606871040833
opened,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606871047174
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606871047408
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606871050341
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606871051870
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.navigate.previousTab",1606871051949
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606871052668
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606871064538
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606871066382
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606871068220
opened,editor,org.eclipse.m2e.editor,1.9.1.20180912-1601,"org.eclipse.m2e.editor.MavenPomEditor",1606871068759
activated,editor,org.eclipse.m2e.editor,1.9.1.20180912-1601,"org.eclipse.m2e.editor.MavenPomEditor",1606871069132
