what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.expressions,3.6.200.v20180817-1401,"org.eclipse.core.expressions",1608068885211
started,bundle,org.eclipse.core.filebuffers,3.6.300.v20180822-1339,"org.eclipse.core.filebuffers",1608068885212
started,bundle,org.eclipse.core.filesystem,1.7.200.v20180828-0158,"org.eclipse.core.filesystem",1608068885213
started,bundle,org.eclipse.core.jobs,3.10.100.v20180817-1215,"org.eclipse.core.jobs",1608068885214
started,bundle,org.eclipse.core.net,1.3.300.v20180827-1041,"org.eclipse.core.net",1608068885215
started,bundle,org.eclipse.core.resources,3.13.100.v20180828-0158,"org.eclipse.core.resources",1608068885216
started,bundle,org.eclipse.core.runtime,3.15.0.v20180817-1401,"org.eclipse.core.runtime",1608068885217
started,bundle,org.eclipse.debug.core,3.13.0.v20180821-1744,"org.eclipse.debug.core",1608068885218
started,bundle,org.eclipse.debug.ui,3.13.100.v20180827-0649,"org.eclipse.debug.ui",1608068885219
started,bundle,org.eclipse.e4.core.contexts,1.7.100.v20180817-1215,"org.eclipse.e4.core.contexts",1608068885220
started,bundle,org.eclipse.e4.core.di,1.7.100.v20180817-1215,"org.eclipse.e4.core.di",1608068885221
started,bundle,org.eclipse.e4.core.di.extensions,0.15.200.v20180817-1215,"org.eclipse.e4.core.di.extensions",1608068885221
started,bundle,org.eclipse.e4.core.di.extensions.supplier,0.15.200.v20180817-1215,"org.eclipse.e4.core.di.extensions.supplier",1608068885222
started,bundle,org.eclipse.e4.core.services,2.1.200.v20180817-1215,"org.eclipse.e4.core.services",1608068885223
started,bundle,org.eclipse.e4.ui.bindings,0.12.200.v20180828-0227,"org.eclipse.e4.ui.bindings",1608068885224
started,bundle,org.eclipse.e4.ui.css.swt,0.13.200.v20180828-0227,"org.eclipse.e4.ui.css.swt",1608068885225
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.12.100.v20180828-0227,"org.eclipse.e4.ui.css.swt.theme",1608068885225
started,bundle,org.eclipse.e4.ui.di,1.2.300.v20180906-1121,"org.eclipse.e4.ui.di",1608068885226
started,bundle,org.eclipse.e4.ui.model.workbench,2.1.100.v20180904-1914,"org.eclipse.e4.ui.model.workbench",1608068885227
started,bundle,org.eclipse.e4.ui.services,1.3.200.v20180906-1121,"org.eclipse.e4.ui.services",1608068885228
started,bundle,org.eclipse.e4.ui.workbench,1.7.0.v20180906-1121,"org.eclipse.e4.ui.workbench",1608068885229
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.3.200.v20180828-0227,"org.eclipse.e4.ui.workbench.addons.swt",1608068885229
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.14.300.v20180828-0227,"org.eclipse.e4.ui.workbench.renderers.swt",1608068885230
started,bundle,org.eclipse.e4.ui.workbench.swt,0.14.300.v20180906-1121,"org.eclipse.e4.ui.workbench.swt",1608068885231
started,bundle,org.eclipse.ecf,3.9.1.v20180801-1752,"org.eclipse.ecf",1608068885232
started,bundle,org.eclipse.ecf.filetransfer,5.0.100.v20180301-0132,"org.eclipse.ecf.filetransfer",1608068885233
started,bundle,org.eclipse.ecf.identity,3.9.1.v20180810-0833,"org.eclipse.ecf.identity",1608068885234
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.400.v20180306-0429,"org.eclipse.ecf.provider.filetransfer",1608068885235
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1608068885236
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient4,1.1.300.v20180301-0132,"org.eclipse.ecf.provider.filetransfer.httpclient4",1608068885237
