what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.js,0.1.200.v201610211901,"org.eclipse.wst.jsdt.chromium.debug.js",1606871360009
stopped,bundle,org.eclipse.wst.jsdt.js.node,1.1.100.v201705091354,"org.eclipse.wst.jsdt.js.node",1606871360010
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.ui,0.6.200.v201701261810,"org.eclipse.wst.jsdt.chromium.debug.ui",1606871360010
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.core,0.5.300.v201705091354,"org.eclipse.wst.jsdt.chromium.debug.core",1606871360010
stopped,bundle,org.eclipse.wst.jsdt.debug.crossfire,1.0.500.v201505071819,"org.eclipse.wst.jsdt.debug.crossfire",1606871360013
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.500.v201604292217,"org.eclipse.wst.jsdt.debug.rhino.ui",1606871360013
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino,1.0.500.v201605251607,"org.eclipse.wst.jsdt.debug.rhino",1606871360015
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.600.v201605311817,"org.eclipse.wst.jsdt.debug.ui",1606871360016
stopped,bundle,org.eclipse.wst.jsdt.debug.core,3.2.200.v201610211901,"org.eclipse.wst.jsdt.debug.core",1606871360016
stopped,bundle,org.eclipse.wst.jsdt.js.bower,1.0.200.v201610220243,"org.eclipse.wst.jsdt.js.bower",1606871360017
stopped,bundle,org.eclipse.wst.jsdt.js.grunt,1.0.200.v201610211901,"org.eclipse.wst.jsdt.js.grunt",1606871360020
stopped,bundle,org.eclipse.wst.jsdt.js.gulp,1.0.200.v201610211901,"org.eclipse.wst.jsdt.js.gulp",1606871360022
stopped,bundle,org.eclipse.wst.jsdt.js.npm,1.0.300.v201711211802,"org.eclipse.wst.jsdt.js.npm",1606871360023
stopped,bundle,org.eclipse.wst.jsdt.js.common,1.0.200.v201610211901,"org.eclipse.wst.jsdt.js.common",1606871360025
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.501.v201602241911,"org.eclipse.wst.jsdt.support.firefox",1606871360027
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.1.0.v201802171654,"org.eclipse.wst.jsdt.web.support.jsp",1606871360029
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.2.0.v201807090620,"org.eclipse.wst.jsdt.web.ui",1606871360033
stopped,bundle,com.ibm.ccl.ws.finder.ui,1.0.450.v20190912_1541,"com.ibm.ccl.ws.finder.ui",1606871360033
stopped,bundle,com.ibm.etools.javaee.cdi.ext.ui,1.2.301.v20190912_1541,"com.ibm.etools.javaee.cdi.ext.ui",1606871360033
stopped,bundle,com.ibm.etools.javaee.ui.editors,1.0.601.v20190912_1541,"com.ibm.etools.javaee.ui.editors",1606871360033
stopped,bundle,com.ibm.jee.bean.validation.ui,1.0.103.v20190912_1541,"com.ibm.jee.bean.validation.ui",1606871360036
