what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1606868459563
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1606868459718
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868460476
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868460629
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868460799
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868460992
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1606868462657
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1606868464040
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.delete",1606868464719
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.toggleOverwrite",1606868466418
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineEnd",1606868466777
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1606868467195
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1606868467347
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1606868467774
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordPrevious",1606868467996
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.select.wordNext",1606868468317
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.delete",1606868469398
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.toggleOverwrite",1606868469670
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineEnd",1606868472678
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868476572
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868476746
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.text.contentAssist.proposals",1606868485256
executed,command,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1606868501161
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868505244
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868532644
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1606868533851
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1606868533973
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.paste",1606868534797
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868535385
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868536046
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868542224
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868550271
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.paste",1606868551906
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868562434
started,bundle,org.eclipse.jst.ws,1.0.800.v201802222200,"org.eclipse.jst.ws",1606868563276
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868563398
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868568725
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868573874
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868574076
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868574233
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868574401
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868574568
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868574699
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868574843
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868575016
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868575189
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868575349
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868575504
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868577101
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868579537
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868590035
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868590215
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868590376
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868590521
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868591068
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868591246
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868591429
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868591600
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868593896
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868596844
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868597053
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868597218
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868597371
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868598088
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868611126
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868611319
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868611481
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868611649
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868611814
started,bundle,com.ibm.etools.annotations.ejb,1.0.101.v20190912_1541,"com.ibm.etools.annotations.ejb",1606868620513
started,bundle,com.ibm.etools.annotations.jca,1.0.3.v20190912_1541,"com.ibm.etools.annotations.jca",1606868620519
started,bundle,com.ibm.etools.annotations.jcdi,1.0.1.v20190912_1541,"com.ibm.etools.annotations.jcdi",1606868620523
started,bundle,com.ibm.etools.annotations.web,1.0.5.v20190912_1541,"com.ibm.etools.annotations.web",1606868620525
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868621110
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.save",1606868626116
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868626988
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868627920
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868628304
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868628961
activated,view,com.ibm.etools.project.explorer,7.5.201.v20190912_1541,"com.ibm.etools.ui.navigator.SDExplorer",1606868630702
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868638928
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868659903
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868665506
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868666105
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606868669849
executed,command,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.edit.text.java.open.editor",1606868670810
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.copy",1606868672644
activated,view,com.ibm.etools.project.explorer,7.5.201.v20190912_1541,"com.ibm.etools.ui.navigator.SDExplorer",1606868673698
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868677106
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.paste",1606868679837
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868681038
opened,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606868681461
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606868681742
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606868683324
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.navigate.backwardHistory",1606868683492
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868685327
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.saveAll",1606868689463
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868690226
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868694287
activated,view,com.ibm.etools.project.explorer,7.5.201.v20190912_1541,"com.ibm.etools.ui.navigator.SDExplorer",1606868696117
started,bundle,com.ibm.jee.ejb.refactoring.core,1.0.3.v20190912_1541,"com.ibm.jee.ejb.refactoring.core",1606868716459
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.601.v201602241911,"org.eclipse.wst.jsdt.manipulation",1606868716924
started,bundle,org.eclipse.wst.jsdt.core,2.0.302.v201804042202,"org.eclipse.wst.jsdt.core",1606868717050
started,bundle,org.eclipse.wst.jsdt.ui,2.0.301.v201710051729,"org.eclipse.wst.jsdt.ui",1606868717195
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868717342
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868720055
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868756802
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868761615
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868763126
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868764775
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606868770277
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.copy",1606868771660
activated,view,com.ibm.etools.project.explorer,7.5.201.v20190912_1541,"com.ibm.etools.ui.navigator.SDExplorer",1606868773514
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868776636
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868777500
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868781955
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.paste",1606868782592
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868783945
opened,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606868784291
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606868784511
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606868786108
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.navigate.backwardHistory",1606868786296
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868788107
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868796866
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordPrevious",1606868797483
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868798469
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.undo",1606868803717
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1606868804929
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868811217
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868812438
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868815233
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868872627
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868891474
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868891651
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868891834
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868892006
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.wordNext",1606868892196
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606868893501
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870486702
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870685905
executed,command,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.edit.text.java.show.outline",1606870686026
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870690813
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870691763
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870692629
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870698105
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870699165
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870699326
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870707121
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870710029
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870711859
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870712151
executed,command,org.eclipse.ui.ide,3.14.100.v20180828-1350,"org.eclipse.ui.navigate.openResource",1606870712206
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.selectAll",1606870713458
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.delete",1606870713961
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.paste",1606870715196
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.textStart",1606870717566
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870720522
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870722120
executed,command,org.eclipse.search,3.11.300.v20180822-1339,"org.eclipse.search.ui.openSearchDialog",1606870722182
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870723206
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870724014
executed,command,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1606870724114
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870726929
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870727820
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870738497
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870752062
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870752373
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870776512
activated,view,com.ibm.etools.project.explorer,7.5.201.v20190912_1541,"com.ibm.etools.ui.navigator.SDExplorer",1606870781424
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870793674
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870823590
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870834067
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870837318
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870858490
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870881639
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870888657
no handler,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.undo",1606870899532
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870910215
opened,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870910598
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870910845
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870914617
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870915497
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.saveAll",1606870916552
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870919870
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870920796
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870921007
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870927246
deactivated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870932256
activated,workbench,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"",1606870940336
executed,command,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.edit.text.goto.lineStart",1606870942231
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.edit.paste",1606870943216
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.save",1606870944821
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870947742
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870947870
executed,command,org.eclipse.ui,3.110.0.v20180828-1350,"org.eclipse.ui.file.close",1606870947917
activated,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870948627
closed,editor,org.eclipse.jdt.ui,3.15.0.v20180829-2215,"org.eclipse.jdt.ui.CompilationUnitEditor",1606870948727
